sent,Word,Tag
sent: 4251,#RCBvRPS,O
sent: 4251,#IPL,O
sent: 4252,Aaj,O
sent: 4252,Pakistan,B-PLACE
sent: 4252,ka,O
sent: 4252,Breaking,O
sent: 4252,news,O
sent: 4252,"""",O
sent: 4252,India,B-PLACE
sent: 4252,ne,O
sent: 4252,Pakistan,B-PLACE
sent: 4252,Pe,O
sent: 4252,Kiya,O
sent: 4252,Hamla,O
sent: 4252,11,O
sent: 4252,dead,O
sent: 4252,and,O
sent: 4252,4,O
sent: 4252,injured,O
sent: 4252,"""",O
sent: 4252,#CWCFantasy,O
sent: 4252,#IndVsPak,O
sent: 4252,#MyTeamMyWorldCup,O
sent: 4253,Ball,O
sent: 4253,pakistaniyo,O
sent: 4253,ne,O
sent: 4253,maari,O
sent: 4253,",",O
sent: 4253,galat,O
sent: 4253,decisions,O
sent: 4253,#India,O
sent: 4253,ko,O
sent: 4253,diye,O
sent: 4253,!,O
sent: 4253,Nt,O
sent: 4253,done,O
sent: 4253,#umpire,O
sent: 4253,!!,O
sent: 4253,#IndiaVsPak,O
sent: 4253,#AsiaCupT20,O
sent: 4254,@LawmanPg3,O
sent: 4254,#StalkTheStars,O
sent: 4254,Tanuj,B-PERSON
sent: 4254,Virawani,I-PERSON
sent: 4254,plays,O
sent: 4254,role,O
sent: 4254,of,O
sent: 4254,Urvil,O
sent: 4254,2,O
sent: 4255,I,O
sent: 4255,liked,O
sent: 4255,a,O
sent: 4255,@YouTube,O
sent: 4255,video,O
sent: 4255,from,O
sent: 4255,@zeemusiccompany,O
sent: 4255,https://t.co/vuy2mRQtxX,O
sent: 4255,Yeh,O
sent: 4255,Fitoor,O
sent: 4255,Mera,O
sent: 4255,|,O
sent: 4255,Fitoor,O
sent: 4255,|,O
sent: 4255,Aditya,B-PERSON
sent: 4255,Roy,I-PERSON
sent: 4255,Kapur,I-PERSON
sent: 4255,",",O
sent: 4255,Katrina,B-PERSON
sent: 4255,Kaif,I-PERSON
sent: 4255,|,O
sent: 4256,Uttarakhand,B-PLACE
sent: 4256,HC,O
sent: 4256,dismisses,O
sent: 4256,plea,O
sent: 4256,of,O
sent: 4256,9,O
sent: 4256,rebel,O
sent: 4256,Congress,B-ORGANISATION
sent: 4256,MLAs,O
sent: 4256,challenging,O
sent: 4256,their,O
sent: 4256,disqualification,O
sent: 4256,https://t.co/kOhvxsareg,O
sent: 4256,https://t.co/AIUmIM4ihS,O
sent: 4257,Ashutosh,B-PERSON
sent: 4257,:,O
sent: 4257,India,B-PLACE
sent: 4257,lost,O
sent: 4257,in,O
sent: 4257,the,O
sent: 4257,city,O
sent: 4257,of,O
sent: 4257,RSS,B-ORGANISATION
sent: 4257,(,O
sent: 4257,Nagpur,B-PLACE
sent: 4257,),O
sent: 4257,.,O
sent: 4257,Modi,B-PERSON
sent: 4257,must,O
sent: 4257,explain,O
sent: 4257,this,O
sent: 4257,#IndvsNZ,O
sent: 4257,ry,O
sent: 4257,created,O
sent: 4257,#AAPSweep,O
sent: 4258,RT,O
sent: 4258,@gauravgarg1903,O
sent: 4258,:,O
sent: 4258,@scotchism,O
sent: 4258,@ANI_news,O
sent: 4258,prashant,B-PERSON
sent: 4258,kishor,I-PERSON
sent: 4258,ne,O
sent: 4258,2,O
sent: 4258,saal,O
sent: 4258,pehle,O
sent: 4258,script,O
sent: 4258,pakda,O
sent: 4258,di,O
sent: 4258,thi,O
sent: 4258,.,O
sent: 4258,aaj,O
sent: 4258,tak,O
sent: 4258,vahi,O
sent: 4258,pel,O
sent: 4258,rahe,O
sent: 4258,h,O
sent: 4258,pm,O
sent: 4258,sahib,O
sent: 4258,.,O
sent: 4259,RT,O
sent: 4259,@sardesairajdeep,O
sent: 4259,:,O
sent: 4259,If,O
sent: 4259,you,O
sent: 4259,praise,O
sent: 4259,@smritiirani,O
sent: 4259,speech,O
sent: 4259,",",O
sent: 4259,you,O
sent: 4259,are,O
sent: 4259,',O
sent: 4259,patriotic,O
sent: 4259,',O
sent: 4259,;,O
sent: 4259,if,O
sent: 4259,you,O
sent: 4259,question,O
sent: 4259,you,O
sent: 4259,are,O
sent: 4259,',O
sent: 4259,anti,O
sent: 4259,national'!!,O
sent: 4259,Hallelujah,O
sent: 4259,!,O
sent: 4259,Have,O
sent: 4259,a,O
sent: 4259,g,O
sent: 4260,Azaadi,O
sent: 4260,??,O
sent: 4260,Are,O
sent: 4260,you,O
sent: 4260,inspired,O
sent: 4260,by,O
sent: 4260,Kanhaiya,B-PERSON
sent: 4260,Kumar,I-PERSON
sent: 4260,?,O
sent: 4260,https://t.co/Rj28tmp5oQ,O
sent: 4261,RT,O
sent: 4261,@mrbhavinvyas,O
sent: 4261,:,O
sent: 4261,Bakrana,B-PLACE
sent: 4261,village,O
sent: 4261,is,O
sent: 4261,adopted,O
sent: 4261,by,O
sent: 4261,SHRI,O
sent: 4261,Advaniji,B-PERSON
sent: 4261,in,O
sent: 4261,adarsh,O
sent: 4261,gram,O
sent: 4261,yojna,O
sent: 4261,@bhav2406,O
sent: 4261,@ANIMESHSONI_09,O
sent: 4261,@pankajshuklabjp,O
sent: 4261,@kunj_desai,O
sent: 4261,@,O
sent: 4262,RT,O
sent: 4262,@MaheishGirri,O
sent: 4262,:,O
sent: 4262,Supreme,O
sent: 4262,sacrifice,O
sent: 4262,of,O
sent: 4262,Sikh,O
sent: 4262,Gurus,O
sent: 4262,to,O
sent: 4262,d,O
sent: 4262,nation,O
sent: 4262,disgraced,O
sent: 4262,!!,O
sent: 4262,@ArvindKejriwal,O
sent: 4262,supports,O
sent: 4262,killer,O
sent: 4262,Aurangzeb,B-PERSON
sent: 4262,#ShameOnKejriwal,O
sent: 4262,https,O
sent: 4262,:,O
sent: 4263,RT,O
sent: 4263,@IndoriGaurav,O
sent: 4263,:,O
sent: 4263,She,O
sent: 4263,:,O
sent: 4263,-,O
sent: 4263,kya,O
sent: 4263,kar,O
sent: 4263,rahe,O
sent: 4263,ho,O
sent: 4263,He,O
sent: 4263,:,O
sent: 4263,-,O
sent: 4263,dahi,O
sent: 4263,jama,O
sent: 4263,raha,O
sent: 4263,hu,O
sent: 4263,She,O
sent: 4263,:,O
sent: 4263,-,O
sent: 4263,kab,O
sent: 4263,tak,O
sent: 4263,jamate,O
sent: 4263,rahoge,O
sent: 4263,He,O
sent: 4263,:,O
sent: 4263,-,O
sent: 4263,aggar,O
sent: 4263,tum,O
sent: 4263,mil,O
sent: 4263,jaao,O
sent: 4263,"""",O
sent: 4263,jamana,O
sent: 4263,chod,O
sent: 4263,denge,O
sent: 4263,hu,O
sent: 4264,@AnkitFearless,O
sent: 4264,yes,O
sent: 4264,vipul,B-PERSON
sent: 4264,shah,I-PERSON
sent: 4264,pagal,O
sent: 4264,ho,O
sent: 4264,Gaya,O
sent: 4265,@takshak_speaks,O
sent: 4265,vo,O
sent: 4265,deactivate,O
sent: 4265,kar,O
sent: 4265,k,O
sent: 4265,bhag,O
sent: 4265,gyi,O
sent: 4265,..,O
sent: 4265,:(,O
sent: 4266,@realmadriden,O
sent: 4266,@Sadafawanvk,O
sent: 4266,@Cristiano,O
sent: 4266,@realmadrid,O
sent: 4266,kisko,O
sent: 4266,pyar,O
sent: 4266,karti,O
sent: 4266,ho,O
sent: 4266,CR7,B-PERSON
sent: 4266,or,O
sent: 4266,Virat,B-PERSON
sent: 4266,kohli,I-PERSON
sent: 4266,decide,O
sent: 4266,karlo,O
sent: 4267,RT,O
sent: 4267,@IndiaHistorypic,O
sent: 4267,:,O
sent: 4267,Trimbakeshwar,B-PLACE
sent: 4267,Shiva,I-PLACE
sent: 4267,Temple,I-PLACE
sent: 4267,",",O
sent: 4267,Nashik,B-PLACE
sent: 4267,",",O
sent: 4267,one,O
sent: 4267,of,O
sent: 4267,12,O
sent: 4267,Jyotirlingas,O
sent: 4267,#Mahashivratri,O
sent: 4267,#OM,O
sent: 4267,#NAMAH,O
sent: 4267,#SHIVAAY,O
sent: 4267,http://t.co/utIOkqf5Ey,O
sent: 4268,RT,O
sent: 4268,@DiljotInsan,O
sent: 4268,:,O
sent: 4268,@Gurmeetramrahim,O
sent: 4268,ji,O
sent: 4268,.,O
sent: 4268,#DSSFoundationDay,O
sent: 4268,Awesome,O
sent: 4268,Bhandara,O
sent: 4268,Thanku,O
sent: 4268,so,O
sent: 4268,much,O
sent: 4268,Itnya,O
sent: 4268,khushiya,O
sent: 4268,dene,O
sent: 4268,k,O
sent: 4268,liye,O
sent: 4268,ji,O
sent: 4268,.,O
sent: 4268,@insan_honey,O
sent: 4268,https,O
sent: 4269,A,O
sent: 4269,historic,O
sent: 4269,day,O
sent: 4269,in,O
sent: 4269,Indian,O
sent: 4269,politics,O
sent: 4269,Chal,O
sent: 4269,Gayee,O
sent: 4269,jhaadoo,O
sent: 4269,Mit,O
sent: 4269,gaya,O
sent: 4269,phool,O
sent: 4269,Modi,B-PERSON
sent: 4269,pooche,O
sent: 4269,shah,B-PERSON
sent: 4269,se,O
sent: 4269,Chote,O
sent: 4269,kya,O
sent: 4269,ho,O
sent: 4269,gayee,O
sent: 4269,Bhool,O
sent: 4269,???,O
sent: 4269,#DelhiDecides,O
sent: 4270,Mahashivratri,O
sent: 4270,Hindi,O
sent: 4270,SMS,O
sent: 4270,Wishes,O
sent: 4270,",",O
sent: 4270,Shiv,B-PERSON
sent: 4270,ki,O
sent: 4270,mahima,O
sent: 4270,http://t.co/wpqT0SDAfI,O
sent: 4271,Naare,O
sent: 4271,ki,O
sent: 4271,gunj,O
sent: 4271,ne,O
sent: 4271,theatres,O
sent: 4271,meun,O
sent: 4271,sachkhand,O
sent: 4271,le,O
sent: 4271,nazare,O
sent: 4271,dikha,O
sent: 4271,diye,O
sent: 4271,.,O
sent: 4271,It,O
sent: 4271,was,O
sent: 4271,ossum,O
sent: 4271,feeling,O
sent: 4271,#MustWatchMSG,O
sent: 4272,RT,O
sent: 4272,@ImranKhanPTI,O
sent: 4272,:,O
sent: 4272,Strongly,O
sent: 4272,condemn,O
sent: 4272,the,O
sent: 4272,murder,O
sent: 4272,of,O
sent: 4272,rights,O
sent: 4272,activist,O
sent: 4272,Khurram,B-PERSON
sent: 4272,Zaki,I-PERSON
sent: 4272,in,O
sent: 4272,Karachi,B-PLACE
sent: 4272,.,O
sent: 4272,Shameful,O
sent: 4272,reflection,O
sent: 4272,of,O
sent: 4272,the,O
sent: 4272,state,O
sent: 4272,of,O
sent: 4272,law,O
sent: 4272,and,O
sent: 4272,order,O
sent: 4273,@Keisar_,O
sent: 4273,#RailBudget2015,O
sent: 4273,should,O
sent: 4273,ensure,O
sent: 4273,only,O
sent: 4273,Veg,O
sent: 4273,Food,O
sent: 4273,...,O
sent: 4273,Non-Veg,O
sent: 4273,chaihye,O
sent: 4273,ghar,O
sent: 4273,se,O
sent: 4273,laooo,O
sent: 4273,!,O
sent: 4273,@faiezakhan,O
sent: 4274,Last,O
sent: 4274,me,O
sent: 4274,humesha,O
sent: 4274,kyu,O
sent: 4274,gadbada,O
sent: 4274,deta,O
sent: 4274,hai,O
sent: 4274,...,O
sent: 4274,Hayeee,O
sent: 4274,...,O
sent: 4275,No,O
sent: 4275,",",O
sent: 4275,No,O
sent: 4275,.,O
sent: 4275,Upen,B-PERSON
sent: 4275,Patel,I-PERSON
sent: 4275,",",O
sent: 4275,Karishma,B-PERSON
sent: 4275,Tanna,I-PERSON
sent: 4275,',O
sent: 4275,Aren't,O
sent: 4275,Splitting,O
sent: 4275,Up,O
sent: 4275,',O
sent: 4275,After,O
sent: 4275,All,O
sent: 4275,:,O
sent: 4275,Upen,B-PERSON
sent: 4275,and,O
sent: 4275,Karishma,B-PERSON
sent: 4275,met,O
sent: 4275,on,O
sent: 4275,the,O
sent: 4275,se,O
sent: 4275,...,O
sent: 4275,https://t.co/ujZOxvKdt8,O
sent: 4275,via,O
sent: 4275,@ndtv,O
sent: 4276,@Gurmeetramrahim,O
sent: 4276,papa,O
sent: 4276,ji,O
sent: 4276,m,O
sent: 4276,b,O
sent: 4276,krugi,O
sent: 4276,blood,O
sent: 4276,donet,O
sent: 4276,or,O
sent: 4276,motivet,O
sent: 4276,b,O
sent: 4276,krugi,O
sent: 4276,blood,O
sent: 4276,k,O
sent: 4276,liy,O
sent: 4276,#MSGmissionHumanity,O
sent: 4276,sbko,O
sent: 4277,Yeh,O
sent: 4277,gori,O
sent: 4277,kudi,O
sent: 4277,ki,O
sent: 4277,#Gharwapasi,O
sent: 4277,karwao,O
sent: 4277,.,O
sent: 4277,Next,O
sent: 4277,time,O
sent: 4277,she,O
sent: 4277,will,O
sent: 4277,cheer,O
sent: 4277,for,O
sent: 4277,India,B-PLACE
sent: 4277,too,O
sent: 4277,;),O
sent: 4277,#IndvsSA,O
sent: 4277,http://t.co/Z9UlUgUrbW,O
sent: 4278,Dilwale,O
sent: 4278,Trailer,O
sent: 4278,-,O
sent: 4278,Kajol,B-PERSON
sent: 4278,",",O
sent: 4278,Shah,B-PERSON
sent: 4278,Rukh,I-PERSON
sent: 4278,Khan,I-PERSON
sent: 4278,",",O
sent: 4278,Varun,B-PERSON
sent: 4278,Dhawan,I-PERSON
sent: 4278,",",O
sent: 4278,Kriti,B-PERSON
sent: 4278,Sanon,I-PERSON
sent: 4278,-,O
sent: 4278,A,O
sent: 4278,Rohit,B-PERSON
sent: 4278,Shetty,I-PERSON
sent: 4278,Film,O
sent: 4278,https://t.co/uhVlkYaENy,O
sent: 4279,@Shreela22,O
sent: 4279,@InshaMalik_1,O
sent: 4279,tu,O
sent: 4279,bhi,O
sent: 4279,bta,O
sent: 4279,de,O
sent: 4279,apna,O
sent: 4279,shree,O
sent: 4279,;),O
sent: 4280,@rehaankmr,O
sent: 4280,There,O
sent: 4280,are,O
sent: 4280,some,O
sent: 4280,lying,O
sent: 4280,in,O
sent: 4280,Karachi,B-PLACE
sent: 4280,woh,O
sent: 4280,bhi,O
sent: 4280,laa,O
sent: 4280,ke,O
sent: 4280,phod,O
sent: 4280,sakte,O
sent: 4280,hain,O
sent: 4280,because,O
sent: 4280,they,O
sent: 4280,may,O
sent: 4280,never,O
sent: 4280,get,O
sent: 4280,a,O
sent: 4280,chance,O
sent: 4280,#IndvsSA,O
sent: 4281,ModiBharosa,O
sent: 4281,#UHF,O
sent: 4281,RT,O
sent: 4281,DeshKaSutradhar,O
sent: 4281,:,O
sent: 4281,Facts,O
sent: 4281,you,O
sent: 4281,should,O
sent: 4281,know,O
sent: 4281,about,O
sent: 4281,RailMinIndia,B-ORGANISATION
sent: 4281,#RailBudget2015,O
sent: 4281,http://t.co/3hzxzx4wXr,O
sent: 4282,RT,O
sent: 4282,@vijai63,O
sent: 4282,:,O
sent: 4282,When,O
sent: 4282,@ArvindKejriwal,O
sent: 4282,is,O
sent: 4282,brand,O
sent: 4282,ambassador,O
sent: 4282,of,O
sent: 4282,Airtel,B-ORGANISATION
sent: 4282,",",O
sent: 4282,luxury,O
sent: 4282,Seiko,B-ORGANISATION
sent: 4282,Watches,I-ORGANISATION
sent: 4282,",",O
sent: 4282,Max,B-ORGANISATION
sent: 4282,Healthcare,I-ORGANISATION
sent: 4282,",",O
sent: 4282,Jabong,B-ORGANISATION
sent: 4282,.,O
sent: 4282,@TajinderBagga,O
sent: 4282,https://t.co/,O
sent: 4283,Raksha,O
sent: 4283,Mantri,O
sent: 4283,@manoharparrikar,O
sent: 4283,ensuring,O
sent: 4283,there,O
sent: 4283,were,O
sent: 4283,no,O
sent: 4283,irregularities,O
sent: 4283,in,O
sent: 4283,other,O
sent: 4283,"""",O
sent: 4283,Deals,O
sent: 4283,"""",O
sent: 4283,struck,O
sent: 4283,by,O
sent: 4283,UPA,B-ORGANISATION
sent: 4283,https://t.co/Yx6bSUk2l7,O
sent: 4283,#UPAChopperScam,O
sent: 4284,jo,O
sent: 4284,amrit,O
sent: 4284,piya,O
sent: 4284,wo,O
sent: 4284,DEV,O
sent: 4284,aur,O
sent: 4284,jisne,O
sent: 4284,bis,O
sent: 4284,piya,O
sent: 4284,wo,O
sent: 4284,MAHADEV,B-PERSON
sent: 4284,ban,O
sent: 4284,gaye,O
sent: 4284,",",O
sent: 4284,blessings,O
sent: 4284,of,O
sent: 4284,god,O
sent: 4284,may,O
sent: 4284,with,O
sent: 4284,you,O
sent: 4284,#MahaShivratri,O
sent: 4285,Professional,O
sent: 4285,Portfolio,O
sent: 4285,shoot,O
sent: 4285,only,O
sent: 4285,in,O
sent: 4285,Rs,O
sent: 4285,.,O
sent: 4285,3000/-,O
sent: 4285,Location,O
sent: 4285,:,O
sent: 4285,-,O
sent: 4285,Jaipur,B-PLACE
sent: 4285,Rajasthan,B-PLACE
sent: 4285,HD,O
sent: 4285,30,O
sent: 4285,Photos,O
sent: 4285,Shoot,O
sent: 4285,Date,O
sent: 4285,05,O
sent: 4285,May,O
sent: 4285,...,O
sent: 4285,https://t.co/TBahxL36kD,O
sent: 4286,RT,O
sent: 4286,@HusnKaHathiyar,O
sent: 4286,:,O
sent: 4286,She-Kabootar,O
sent: 4286,Ja,O
sent: 4286,Ja,O
sent: 4286,Ja,O
sent: 4286,Ja,O
sent: 4286,Ja,O
sent: 4286,Kabootar-Tere,O
sent: 4286,baap,O
sent: 4286,ka,O
sent: 4286,naukar,O
sent: 4286,hoon,O
sent: 4286,kya,O
sent: 4286,?,O
sent: 4287,Kuchh,O
sent: 4287,to,O
sent: 4287,diya,O
sent: 4287,hain,O
sent: 4287,Hussey,B-PERSON
sent: 4287,ne,O
sent: 4287,Pollard,B-PERSON
sent: 4287,ko,O
sent: 4287,#MIvsCSK,O
sent: 4288,India,B-PLACE
sent: 4288,vs,O
sent: 4288,Aus,B-PLACE
sent: 4288,Live,O
sent: 4288,Score,O
sent: 4288,:,O
sent: 4288,Rohit,B-PERSON
sent: 4288,",",O
sent: 4288,Kohli,B-PERSON
sent: 4288,stay,O
sent: 4288,brisk,O
sent: 4288,after,O
sent: 4288,Dhawan's,B-PERSON
sent: 4288,loss,O
sent: 4288,https://t.co/FC7s98yXMT,O
sent: 4288,via,O
sent: 4288,@ibnlive,O
sent: 4289,Captain,B-PERSON
sent: 4289,America,I-PERSON
sent: 4289,vs,O
sent: 4289,Ironman,B-PERSON
sent: 4289,is,O
sent: 4289,the,O
sent: 4289,American,O
sent: 4289,version,O
sent: 4289,of,O
sent: 4289,Deshbhakt,O
sent: 4289,vs,O
sent: 4289,Liberal,O
sent: 4289,Intellectual,O
sent: 4290,RT,O
sent: 4290,@anandpassion,O
sent: 4290,:,O
sent: 4290,So,O
sent: 4290,",",O
sent: 4290,Modi,B-PERSON
sent: 4290,ji,O
sent: 4290,is,O
sent: 4290,the,O
sent: 4290,first,O
sent: 4290,Graduate,O
sent: 4290,by,O
sent: 4290,MakeInIndia,O
sent: 4290,#FarziDegreeModiKi,O
sent: 4291,Mein,O
sent: 4291,bht,O
sent: 4291,Talented,O
sent: 4291,Insan,O
sent: 4291,Hu,O
sent: 4291,!,O
sent: 4291,#believeme,O
sent: 4291,Mein,O
sent: 4291,main,O
sent: 4291,road,O
sent: 4291,pe,O
sent: 4291,beithke,O
sent: 4291,pishab,O
sent: 4291,krskta,O
sent: 4291,hu,O
sent: 4291,!,O
sent: 4291,#besharmise,O
sent: 4292,#Kejriwal,O
sent: 4292,steps,O
sent: 4292,up,O
sent: 4292,attack,O
sent: 4292,:,O
sent: 4292,PM,O
sent: 4292,Modi,B-PERSON
sent: 4292,scared,O
sent: 4292,of,O
sent: 4292,Sonia,B-PERSON
sent: 4292,Gandhi,I-PERSON
sent: 4292,",",O
sent: 4292,of,O
sent: 4292,secrets,O
sent: 4292,going,O
sent: 4292,public,O
sent: 4292,https://t.co/7bVcNpFz0l,O
sent: 4292,https://t.co/8paMLwUiOg,O
sent: 4293,*,O
sent: 4293,In,O
sent: 4293,School,O
sent: 4293,*,O
sent: 4293,Me,O
sent: 4293,:,O
sent: 4293,"""",O
sent: 4293,class,O
sent: 4293,fellow,O
sent: 4293,se,O
sent: 4293,"""",O
sent: 4293,Tumne,O
sent: 4293,Top,O
sent: 4293,kia,O
sent: 4293,Congrats,O
sent: 4293,!,O
sent: 4293,Muh,O
sent: 4293,hi,O
sent: 4293,meetha,O
sent: 4293,krwa,O
sent: 4293,do,O
sent: 4293,..,O
sent: 4293,She,O
sent: 4293,:,O
sent: 4293,kiss,O
sent: 4293,se,O
sent: 4293,?,O
sent: 4293,Me,O
sent: 4293,:,O
sent: 4293,chalo,O
sent: 4293,isi,O
sent: 4293,se,O
sent: 4293,krwa,O
sent: 4293,do,O
sent: 4293,.,O
sent: 4294,#photos,O
sent: 4294,Varanasi,B-PLACE
sent: 4294,temples,O
sent: 4294,echoed,O
sent: 4294,with,O
sent: 4294,',O
sent: 4294,Har,O
sent: 4294,Har,O
sent: 4294,Mahadev,B-PERSON
sent: 4294,',O
sent: 4294,chants,O
sent: 4294,on,O
sent: 4294,Mahashivratri,O
sent: 4294,http://t.co/h4b9NrMpNf,O
sent: 4294,via,O
sent: 4294,@DNA_IamIn,O
sent: 4295,@katamulgi,O
sent: 4295,iska,O
sent: 4295,matlab,O
sent: 4295,samje,O
sent: 4295,daya,O
sent: 4295,",",O
sent: 4295,soniya,B-PERSON
sent: 4295,G,O
sent: 4295,ne,O
sent: 4295,kitne,O
sent: 4295,darvaje,O
sent: 4295,andar,O
sent: 4295,se,O
sent: 4295,band,O
sent: 4295,kiye,O
sent: 4295,hoge,O
sent: 4295,ab,O
sent: 4295,tak,O
sent: 4295,.,O
sent: 4296,Megastar,O
sent: 4296,chirajeevi's,B-PERSON
sent: 4296,younger,O
sent: 4296,daughter,O
sent: 4296,Sreeja,B-PERSON
sent: 4296,Marraige,O
sent: 4296,Video,O
sent: 4296,#SreejaKalyanam,O
sent: 4296,https://t.co/5ASOsPK9u0,O
sent: 4297,@CambiarNews,O
sent: 4297,@mishkoo90,O
sent: 4297,matlb,O
sent: 4297,had,O
sent: 4297,hoti,O
sent: 4297,hai,O
sent: 4297,yaar,O
sent: 4297,kameny,O
sent: 4297,pan,O
sent: 4297,ki,O
sent: 4297,:-/,O
sent: 4297,jald,O
sent: 4297,azab,O
sent: 4297,ay,O
sent: 4297,ga,O
sent: 4297,is,O
sent: 4297,qaum,O
sent: 4297,per,O
sent: 4298,@imVkohli,O
sent: 4298,virat,B-PERSON
sent: 4298,bhai,O
sent: 4298,aap,O
sent: 4298,bade,O
sent: 4298,handsome,O
sent: 4298,ho,O
sent: 4298,yaar,O
sent: 4298,....,O
sent: 4298,Aaj,O
sent: 4298,aap,O
sent: 4298,do,O
sent: 4298,ghumake,O
sent: 4298,.....,O
sent: 4298,#ind,O
sent: 4298,vs,O
sent: 4298,#nz,O
sent: 4298,@ICC,O
sent: 4298,@bcci,O
sent: 4298,#IndvsNZ,O
sent: 4298,#WT20,O
sent: 4298,https://t.co/KbgI9ueEFZ,O
sent: 4299,RT,O
sent: 4299,@BrokenCricket,O
sent: 4299,:,O
sent: 4299,Virat,B-PERSON
sent: 4299,Kohli,I-PERSON
sent: 4299,can,O
sent: 4299,walk,O
sent: 4299,on,O
sent: 4299,water,O
sent: 4299,..,O
sent: 4299,Virat,B-PERSON
sent: 4299,Kohli,I-PERSON
sent: 4299,can,O
sent: 4299,read,O
sent: 4299,girls,O
sent: 4299,mind,O
sent: 4299,..,O
sent: 4299,Virat,B-PERSON
sent: 4299,Kohli,I-PERSON
sent: 4299,can,O
sent: 4299,cross,O
sent: 4299,Bermuda,B-PLACE
sent: 4299,triangle,I-PLACE
sent: 4299,..,O
sent: 4300,RT,O
sent: 4300,@Utsav_Atre,O
sent: 4300,:,O
sent: 4300,Even,O
sent: 4300,hindus,O
sent: 4300,love,O
sent: 4300,Mother,B-PERSON
sent: 4300,Teresa,I-PERSON
sent: 4300,.,O
sent: 4300,Bhaad,O
sent: 4300,me,O
sent: 4300,jaaye,O
sent: 4300,RSS,B-ORGANISATION
sent: 4300,!,O
sent: 4300,#WhereIsRahul,O
sent: 4300,#RSSQuestionsTeresa,O
sent: 4300,#RahulOnLeave,O
sent: 4300,#AnnaReturns,O
sent: 4300,#Oscars2015,O
sent: 4301,[,O
sent: 4301,Maithili,B-PERSON
sent: 4301,Geet,I-PERSON
sent: 4301,],O
sent: 4301,#MahaShivratri,O
sent: 4301,Special,O
sent: 4301,-,O
sent: 4301,Basaha,O
sent: 4301,Chadhal,O
sent: 4301,Baurahaba,O
sent: 4301,-,O
sent: 4301,Sharda,B-PERSON
sent: 4301,Sinha,I-PERSON
sent: 4301,!!,O
sent: 4301,http://t.co/uzjpAkYgIE,O
sent: 4301,(,O
sent: 4301,@sunnysingh_nw3,O
sent: 4301,@raggedtag,O
sent: 4301,),O
sent: 4302,@digvijaya_28,O
sent: 4302,ek,O
sent: 4302,party,O
sent: 4302,jisne,O
sent: 4302,68,O
sent: 4302,sal,O
sent: 4302,se,O
sent: 4302,janta,O
sent: 4302,ko,O
sent: 4302,loota,O
sent: 4302,ab,O
sent: 4302,janta,O
sent: 4302,ne,O
sent: 4302,unne,O
sent: 4302,ghar,O
sent: 4302,baitha,O
sent: 4302,diya,O
sent: 4302,hai-,O
sent: 4302,Janta,O
sent: 4302,Janardan,O
sent: 4302,.,O
sent: 4302,cc,O
sent: 4302,@INCIndia,O
sent: 4302,@OfficeOfRG,O
sent: 4303,RT,O
sent: 4303,@rawat_narayan,O
sent: 4303,:,O
sent: 4303,Havana,O
sent: 4303,&,O
sent: 4303,Japa,O
sent: 4303,On,O
sent: 4303,The,O
sent: 4303,Eve,O
sent: 4303,Of,O
sent: 4303,#Mahashivratri,O
sent: 4303,At,O
sent: 4303,Omkareshwar,B-PLACE
sent: 4303,",",O
sent: 4303,Jyotirlinga,B-PLACE
sent: 4303,.,O
sent: 4303,http://t.co/LW16CA1ZUR,O
sent: 4303,;,O
sent: 4303,via,O
sent: 4303,AshramSewaTeam,B-ORGANISATION
sent: 4304,RT,O
sent: 4304,@VaishnavDevta,O
sent: 4304,:,O
sent: 4304,May,O
sent: 4304,3,O
sent: 4304,tak,O
sent: 4304,ginunga,O
sent: 4304,...,O
sent: 4304,https://t.co/6zD5IyFIkL,O
sent: 4305,PM,O
sent: 4305,said,O
sent: 4305,Main,O
sent: 4305,chote,O
sent: 4305,kaam,O
sent: 4305,vishwas,O
sent: 4305,rkhta,O
sent: 4305,hu,O
sent: 4305,ji,O
sent: 4305,.,O
sent: 4305,Cleanliness,O
sent: 4305,n,O
sent: 4305,intro,O
sent: 4305,of,O
sent: 4305,bio,O
sent: 4305,toilets,O
sent: 4305,shows,O
sent: 4305,his,O
sent: 4305,vision,O
sent: 4305,of,O
sent: 4305,clean,O
sent: 4305,n,O
sent: 4305,healthy,O
sent: 4305,india,B-PLACE
sent: 4305,#Railbudget2015,O
sent: 4306,RT,O
sent: 4306,RailMinIndia,B-ORGANISATION
sent: 4306,:,O
sent: 4306,Malaviya,O
sent: 4306,Chair,O
sent: 4306,at,O
sent: 4306,IIT/BHU,B-ORGANISATION
sent: 4306,for,O
sent: 4306,Railway,B-ORGANISATION
sent: 4306,technology,O
sent: 4306,#RailBudget2015,O
sent: 4306,Catch,O
sent: 4306,it,O
sent: 4306,live,O
sent: 4306,https://t.co/NDPz6eK2Jr,O
sent: 4307,Rahul,B-PERSON
sent: 4307,Gandhi,I-PERSON
sent: 4307,:,O
sent: 4307,Bhaad,O
sent: 4307,mein,O
sent: 4307,jao,O
sent: 4307,Tum,O
sent: 4307,sab,O
sent: 4307,",",O
sent: 4307,mein,O
sent: 4307,nahi,O
sent: 4307,khelta,O
sent: 4307,politics-volitics,O
sent: 4307,.,O
sent: 4307,#RahulOnLeave,O
sent: 4308,Jiiva,O
sent: 4308,Set,O
sent: 4308,To,O
sent: 4308,Start,O
sent: 4308,"""",O
